
 0.00000 0.00000 0.00000 -119958850177499980000000000000000000000000000000000000000000000000000000000000000000000000.00000
 0.00000 0.00000 4.50000 -125945924220804040000000000000000000000000000000000000000000000000000000000000000000000000.00000
 0.00000 0.00000 9.00000 -79729538988944610000000000000000000000000000000000000000000000000000000000000000000000000.00000
 0.00000 0.00000 13.50000 -6355348222548647500000000000000000000000000000000000000000000000000000000000000000000000.00000
 0.00000 0.00000 18.00000 53270028946680950000000000000000000000000000000000000000000000000000000000000000000000000.00000
 0.00000 4.50000 0.00000 -71795704152433450000000000000000000000000000000000000000000000000000000000000000000000000.00000
 0.00000 4.50000 4.50000 -66086666461278300000000000000000000000000000000000000000000000000000000000000000000000000.00000
 0.00000 4.50000 9.00000 -26411662370824704000000000000000000000000000000000000000000000000000000000000000000000000.00000
 0.00000 4.50000 13.50000 16684062663790180000000000000000000000000000000000000000000000000000000000000000000000000.00000
 0.00000 4.50000 18.00000 25213012600831384000000000000000000000000000000000000000000000000000000000000000000000000.00000
 0.00000 9.00000 0.00000 -22781281266213045000000000000000000000000000000000000000000000000000000000000000000000000.00000
 0.00000 9.00000 4.50000 -25314910183975650000000000000000000000000000000000000000000000000000000000000000000000000.00000
 0.00000 9.00000 9.00000 1106069344410643300000000000000000000000000000000000000000000000000000000000000000000000.00000
 0.00000 9.00000 13.50000 24181628026668640000000000000000000000000000000000000000000000000000000000000000000000000.00000
 0.00000 9.00000 18.00000 7527865429429895000000000000000000000000000000000000000000000000000000000000000000000000.00000
 0.00000 13.50000 0.00000 2427091125735057000000000000000000000000000000000000000000000000000000000000000000000000.00000
 0.00000 13.50000 4.50000 -16284908260653092000000000000000000000000000000000000000000000000000000000000000000000000.00000
 0.00000 13.50000 9.00000 6550536704215454000000000000000000000000000000000000000000000000000000000000000000000000.00000
 0.00000 13.50000 13.50000 38711361369208500000000000000000000000000000000000000000000000000000000000000000000000000.00000
 0.00000 13.50000 18.00000 41084549774073080000000000000000000000000000000000000000000000000000000000000000000000000.00000
 0.00000 18.00000 0.00000 -10505311830263624000000000000000000000000000000000000000000000000000000000000000000000000.00000
 0.00000 18.00000 4.50000 -38483459582052020000000000000000000000000000000000000000000000000000000000000000000000000.00000
 0.00000 18.00000 9.00000 3287259867999072000000000000000000000000000000000000000000000000000000000000000000000000.00000
 0.00000 18.00000 13.50000 82274486497297140000000000000000000000000000000000000000000000000000000000000000000000000.00000
 0.00000 18.00000 18.00000 151128854341064520000000000000000000000000000000000000000000000000000000000000000000000000.00000
 4.50000 0.00000 0.00000 -33814667212040740000000000000000000000000000000000000000000000000000000000000000000000000.00000
 4.50000 0.00000 4.50000 -51556999494006170000000000000000000000000000000000000000000000000000000000000000000000000.00000
 4.50000 0.00000 9.00000 -18276930420074906000000000000000000000000000000000000000000000000000000000000000000000000.00000
 4.50000 0.00000 13.50000 35196493948610570000000000000000000000000000000000000000000000000000000000000000000000000.00000
 4.50000 0.00000 18.00000 63708390873599980000000000000000000000000000000000000000000000000000000000000000000000000.00000
 4.50000 4.50000 0.00000 -37224124088917230000000000000000000000000000000000000000000000000000000000000000000000000.00000
 4.50000 4.50000 4.50000 -33337657717735190000000000000000000000000000000000000000000000000000000000000000000000000.00000
 4.50000 4.50000 9.00000 36168873931309466000000000000000000000000000000000000000000000000000000000000000000000.00000
 4.50000 4.50000 13.50000 24060815404746790000000000000000000000000000000000000000000000000000000000000000000000000.00000
 4.50000 4.50000 18.00000 -3632577068434941200000000000000000000000000000000000000000000000000000000000000000000000.00000
 4.50000 9.00000 0.00000 -19447091218078748000000000000000000000000000000000000000000000000000000000000000000000000.00000
 4.50000 9.00000 4.50000 -19928437647919770000000000000000000000000000000000000000000000000000000000000000000000000.00000
 4.50000 9.00000 9.00000 308927009483990270000000000000000000000000000000000000000000000000000000000000000000000.00000
 4.50000 9.00000 13.50000 -65375867600244590000000000000000000000000000000000000000000000000000000000000000000000.00000
 4.50000 9.00000 18.00000 -60692065018838144000000000000000000000000000000000000000000000000000000000000000000000000.00000
 4.50000 13.50000 0.00000 -4483353452178504400000000000000000000000000000000000000000000000000000000000000000000000.00000
 4.50000 13.50000 4.50000 -24436781364308183000000000000000000000000000000000000000000000000000000000000000000000000.00000
 4.50000 13.50000 9.00000 -14266687385469005000000000000000000000000000000000000000000000000000000000000000000000000.00000
 4.50000 13.50000 13.50000 -14042876792747762000000000000000000000000000000000000000000000000000000000000000000000000.00000
 4.50000 13.50000 18.00000 -64008749516336990000000000000000000000000000000000000000000000000000000000000000000000000.00000
 4.50000 18.00000 0.00000 -13760765998958565000000000000000000000000000000000000000000000000000000000000000000000000.00000
 4.50000 18.00000 4.50000 -52088069110985010000000000000000000000000000000000000000000000000000000000000000000000000.00000
 4.50000 18.00000 9.00000 -33752013975466410000000000000000000000000000000000000000000000000000000000000000000000000.00000
 4.50000 18.00000 13.50000 3544680899715716000000000000000000000000000000000000000000000000000000000000000000000000.00000
 4.50000 18.00000 18.00000 13866726825898156000000000000000000000000000000000000000000000000000000000000000000000000.00000
 9.00000 0.00000 0.00000 46601572082086346000000000000000000000000000000000000000000000000000000000000000000000000.00000
 9.00000 0.00000 4.50000 8887065742976057000000000000000000000000000000000000000000000000000000000000000000000000.00000
 9.00000 0.00000 9.00000 22042095175539203000000000000000000000000000000000000000000000000000000000000000000000000.00000
 9.00000 0.00000 13.50000 49197814627379894000000000000000000000000000000000000000000000000000000000000000000000000.00000
 9.00000 0.00000 18.00000 40993243979158696000000000000000000000000000000000000000000000000000000000000000000000000.00000
 9.00000 4.50000 0.00000 2474727580918118800000000000000000000000000000000000000000000000000000000000000000000000.00000
 9.00000 4.50000 4.50000 4887298275848487000000000000000000000000000000000000000000000000000000000000000000000000.00000
 9.00000 4.50000 9.00000 34381988865591080000000000000000000000000000000000000000000000000000000000000000000000000.00000
 9.00000 4.50000 13.50000 42288068519115980000000000000000000000000000000000000000000000000000000000000000000000000.00000
 9.00000 4.50000 18.00000 -19646424169992592000000000000000000000000000000000000000000000000000000000000000000000000.00000
 9.00000 9.00000 0.00000 7476771588808399000000000000000000000000000000000000000000000000000000000000000000000000.00000
 9.00000 9.00000 4.50000 18169483642788887000000000000000000000000000000000000000000000000000000000000000000000000.00000
 9.00000 9.00000 9.00000 43110803601460010000000000000000000000000000000000000000000000000000000000000000000000000.00000
 9.00000 9.00000 13.50000 29326130047092720000000000000000000000000000000000000000000000000000000000000000000000000.00000
 9.00000 9.00000 18.00000 -68613707603752130000000000000000000000000000000000000000000000000000000000000000000000000.00000
 9.00000 13.50000 0.00000 34852751015488760000000000000000000000000000000000000000000000000000000000000000000000000.00000
 9.00000 13.50000 4.50000 29365865845286765000000000000000000000000000000000000000000000000000000000000000000000000.00000
 9.00000 13.50000 9.00000 42597969225023780000000000000000000000000000000000000000000000000000000000000000000000000.00000
