
 0.00000 0.05226
 2.25000 0.05283
 4.50000 0.05236
 6.75000 0.05250
 9.00000 0.05291
 11.25000 0.05357
 13.50000 0.05598
 15.75000 0.06074
 18.00000 0.06497

