
 0.00000 0.00000 0.00000 0.00707
 0.00000 0.00000 4.50000 -0.00024
 0.00000 0.00000 9.00000 -0.00365
 0.00000 0.00000 13.50000 -0.00352
 0.00000 0.00000 18.00000 -0.00128
 0.00000 4.50000 0.00000 0.00249
 0.00000 4.50000 4.50000 -0.00280
 0.00000 4.50000 9.00000 -0.00445
 0.00000 4.50000 13.50000 -0.00352
 0.00000 4.50000 18.00000 -0.00179
 0.00000 9.00000 0.00000 0.00082
 0.00000 9.00000 4.50000 -0.00261
 0.00000 9.00000 9.00000 -0.00286
 0.00000 9.00000 13.50000 -0.00156
 0.00000 9.00000 18.00000 -0.00077
 0.00000 13.50000 0.00000 0.00062
 0.00000 13.50000 4.50000 -0.00145
 0.00000 13.50000 9.00000 -0.00078
 0.00000 13.50000 13.50000 0.00059
 0.00000 13.50000 18.00000 0.00045
 0.00000 18.00000 0.00000 -0.00019
 0.00000 18.00000 4.50000 -0.00154
 0.00000 18.00000 9.00000 -0.00042
 0.00000 18.00000 13.50000 0.00094
 0.00000 18.00000 18.00000 0.00030
 4.50000 0.00000 0.00000 0.00744
 4.50000 0.00000 4.50000 0.00257
 4.50000 0.00000 9.00000 -0.00034
 4.50000 0.00000 13.50000 -0.00081
 4.50000 0.00000 18.00000 0.00089
 4.50000 4.50000 0.00000 0.00207
 4.50000 4.50000 4.50000 -0.00050
 4.50000 4.50000 9.00000 -0.00140
 4.50000 4.50000 13.50000 -0.00091
 4.50000 4.50000 18.00000 0.00033
 4.50000 9.00000 0.00000 -0.00048
 4.50000 9.00000 4.50000 -0.00124
 4.50000 9.00000 9.00000 -0.00070
 4.50000 9.00000 13.50000 0.00021
 4.50000 9.00000 18.00000 0.00053
 4.50000 13.50000 0.00000 -0.00091
 4.50000 13.50000 4.50000 -0.00059
 4.50000 13.50000 9.00000 0.00077
 4.50000 13.50000 13.50000 0.00174
 4.50000 13.50000 18.00000 0.00109
 4.50000 18.00000 0.00000 -0.00074
 4.50000 18.00000 4.50000 -0.00005
 4.50000 18.00000 9.00000 0.00161
 4.50000 18.00000 13.50000 0.00255
 4.50000 18.00000 18.00000 0.00130
 9.00000 0.00000 0.00000 0.00581
 9.00000 0.00000 4.50000 0.00326
 9.00000 0.00000 9.00000 0.00081
 9.00000 0.00000 13.50000 -0.00007
 9.00000 0.00000 18.00000 0.00166
 9.00000 4.50000 0.00000 0.00084
 9.00000 4.50000 4.50000 0.00059
 9.00000 4.50000 9.00000 0.00018
 9.00000 4.50000 13.50000 0.00036
 9.00000 4.50000 18.00000 0.00176
 9.00000 9.00000 0.00000 -0.00180
 9.00000 9.00000 4.50000 -0.00055
 9.00000 9.00000 9.00000 0.00035
 9.00000 9.00000 13.50000 0.00099
 9.00000 9.00000 18.00000 0.00160
 9.00000 13.50000 0.00000 -0.00209
 9.00000 13.50000 4.50000 -0.00023
 9.00000 13.50000 9.00000 0.00127
 9.00000 13.50000 13.50000 0.00196
 9.00000 13.50000 18.00000 0.00167
 9.00000 18.00000 0.00000 -0.00094
 9.00000 18.00000 4.50000 0.00083
 9.00000 18.00000 9.00000 0.00247
 9.00000 18.00000 13.50000 0.00311
 9.00000 18.00000 18.00000 0.00223
 13.50000 0.00000 0.00000 0.00314
 13.50000 0.00000 4.50000 0.00258
 13.50000 0.00000 9.00000 0.00064
 13.50000 0.00000 13.50000 -0.00022
 13.50000 0.00000 18.00000 0.00216
 13.50000 4.50000 0.00000 -0.00033
 13.50000 4.50000 4.50000 0.00105
 13.50000 4.50000 9.00000 0.00086
 13.50000 4.50000 13.50000 0.00095
 13.50000 4.50000 18.00000 0.00315
 13.50000 9.00000 0.00000 -0.00228
 13.50000 9.00000 4.50000 -0.00006
 13.50000 9.00000 9.00000 0.00064
 13.50000 9.00000 13.50000 0.00108
 13.50000 9.00000 18.00000 0.00264
 13.50000 13.50000 0.00000 -0.00219
 13.50000 13.50000 4.50000 -0.00010
 13.50000 13.50000 9.00000 0.00079
 13.50000 13.50000 13.50000 0.00118
 13.50000 13.50000 18.00000 0.00196
 13.50000 18.00000 0.00000 -0.00036
 13.50000 18.00000 4.50000 0.00104
 13.50000 18.00000 9.00000 0.00178
 13.50000 18.00000 13.50000 0.00207
 13.50000 18.00000 18.00000 0.00229
 18.00000 0.00000 0.00000 0.00045
 18.00000 0.00000 4.50000 0.00150
 18.00000 0.00000 9.00000 0.00023
 18.00000 0.00000 13.50000 -0.00013
 18.00000 0.00000 18.00000 0.00340
 18.00000 4.50000 0.00000 -0.00083
 18.00000 4.50000 4.50000 0.00138
 18.00000 4.50000 9.00000 0.00122
 18.00000 4.50000 13.50000 0.00149
 18.00000 4.50000 18.00000 0.00491
 18.00000 9.00000 0.00000 -0.00164
 18.00000 9.00000 4.50000 0.00044
 18.00000 9.00000 9.00000 0.00044
 18.00000 9.00000 13.50000 0.00073
 18.00000 9.00000 18.00000 0.00361
 18.00000 13.50000 0.00000 -0.00117
 18.00000 13.50000 4.50000 -0.00018
 18.00000 13.50000 9.00000 -0.00064
 18.00000 13.50000 13.50000 -0.00067
 18.00000 13.50000 18.00000 0.00150
 18.00000 18.00000 0.00000 0.00083
 18.00000 18.00000 4.50000 0.00042
 18.00000 18.00000 9.00000 -0.00064
 18.00000 18.00000 13.50000 -0.00095
 18.00000 18.00000 18.00000 0.00066

